#Frame     RMSD_00002
 9647291       7.3266
  270961       7.3267
 7155162       7.3269
 9647318       7.3274
11397909       7.3276
  471324       7.3277
 2444620       7.3280
10870086       7.3281
 8936397       7.3282
 3563795       7.3284
 7155112       7.3285
 2423822       7.3288
10870175       7.3289
 5632687       7.3290
 3602800       7.3292
  265840       7.3299
  526227       7.3304
 2482473       7.3311
 7155153       7.3326
  396075       7.3327
  826039       7.3329
 1407896       7.3331
 6602122       7.3337
 3126308       7.3352
 3264955       7.3357
 1005143       7.3362
10608795       7.3363
11214596       7.3365
11232772       7.3367
10608822       7.3370
 3081428       7.3372
11214929       7.3373
11232826       7.3374
 7870414       7.3378
 4322702       7.3382
  903242       7.3383
 9646971       7.3384
 9646998       7.3392
 7862790       7.3399
 3095839       7.3401
 7850522       7.3407
 7872262       7.3408
 6611641       7.3410
  130241       7.3411
  190663       7.3414
 7872195       7.3415
 7872155       7.3419
 3355455       7.3420
 7850621       7.3422
 4322728       7.3423
 3078678       7.3425
 7872168       7.3427
 7851154       7.3429
 3022802       7.3430
10869765       7.3433
 3370526       7.3437
 2675730       7.3438
  130943       7.3439
10869820       7.3440
 3063059       7.3442
11401365       7.3449
  578022       7.3450
 7773057       7.3452
  130675       7.3456
 7155125       7.3461
 1003435       7.3462
  130181       7.3463
10237798       7.3464
  130180       7.3469
  877441       7.3476
 2559530       7.3486
 7813304       7.3490
 1406562       7.3491
 7872595       7.3494
  803712       7.3496
 7155167       7.3501
 7872162       7.3502
 6599026       7.3503
 7872152       7.3506
11397907       7.3508
 6229403       7.3510
11214598       7.3512
 7872161       7.3513
  130621       7.3514
 7155364       7.3517
 3269317       7.3519
  566898       7.3528
  268401       7.3529
 3370746       7.3531
10852816       7.3533
10621604       7.3538
10852843       7.3540
 4319823       7.3544
 8687429       7.3546
  575249       7.3548
 6229482       7.3550
 8721319       7.3552
 8687440       7.3554
 1319978       7.3556
 7155427       7.3558
 8720986       7.3559
10240725       7.3561
 1407894       7.3563
 8720886       7.3565
 6229722       7.3566
 6602119       7.3569
 7863292       7.3572
 8720919       7.3573
10816851       7.3577
 7863353       7.3579
 4644996       7.3583
  567750       7.3585
 3329572       7.3591
 4645463       7.3597
 6229857       7.3607
 6599346       7.3611
10205917       7.3614
 9647958       7.3615
 7860220       7.3618
 3266631       7.3620
10204917       7.3622
 1320262       7.3623
 7860576       7.3626
  474808       7.3627
  474738       7.3632
 3326932       7.3633
  508836       7.3635
 6611638       7.3641
 2999970       7.3645
 3324292       7.3649
 2442420       7.3652
 8415938       7.3653
  966228       7.3655
 8415986       7.3661
10621390       7.3667
 7858087       7.3670
 3313842       7.3673
10621404       7.3674
 3340573       7.3677
 7858443       7.3678
  991443       7.3680
 3568598       7.3683
10852762       7.3684
 3346987       7.3689
10621577       7.3690
10852789       7.3692
 5457868       7.3693
10621590       7.3697
10787195       7.3698
 8991136       7.3700
 8415378       7.3701
 8991216       7.3708
 8402363       7.3709
 3571825       7.3712
 5451979       7.3714
  472747       7.3717
 9625108       7.3719
 1034904       7.3720
 9625008       7.3726
 9647610       7.3733
 5457896       7.3734
 4608877       7.3735
 3566949       7.3736
 9647637       7.3740
  342513       7.3744
 8401820       7.3749
  477910       7.3754
 8401914       7.3757
 7871940       7.3759
 7871958       7.3767
  473598       7.3773
 8698655       7.3796
 7862779       7.3803
  826910       7.3804
 7850533       7.3810
  478990       7.3816
 7177715       7.3817
 3372397       7.3818
 7871816       7.3823
10621190       7.3824
10621377       7.3825
 3372726       7.3826
 1258686       7.3827
  510838       7.3829
  511651       7.3830
 2446031       7.3831
 8721125       7.3833
  510827       7.3835
 7867398       7.3842
 7850512       7.3849
 2448614       7.3851
11229163       7.3852
 7850601       7.3856
 7177737       7.3858
11229191       7.3860
11239136       7.3862
 7183923       7.3865
11239145       7.3870
 7177750       7.3874
 3063609       7.3876
11219075       7.3892
 7177714       7.3894
11219129       7.3900
 2567230       7.3901
 7184091       7.3906
10198195       7.3908
 3023168       7.3910
 7177728       7.3914
 2564150       7.3915
10817490       7.3916
  476316       7.3917
 7183884       7.3922
  987411       7.3927
  985917       7.3928
 2262122       7.3929
 8698155       7.3931
 7177834       7.3934
10787249       7.3935
 5996709       7.3936
  920043       7.3939
 8402362       7.3940
 7183910       7.3942
 2374321       7.3943
  803713       7.3946
 8402408       7.3948
  988691       7.3949
 7177745       7.3950
 3065955       7.3954
10288795       7.3957
 3271078       7.3961
 7184065       7.3962
10621151       7.3967
  191303       7.3972
10621164       7.3975
 5996763       7.3976
  826727       7.3979
 7768285       7.3981
 7184083       7.3982
 4601655       7.3985
 8401911       7.3987
  478649       7.3988
 7177816       7.3990
 5996950       7.3992
  784184       7.3997
 4606877       7.3998
 5520562       7.4016
 3044750       7.4021
 3574465       7.4024
 5520462       7.4030
 5997038       7.4032
 3575345       7.4036
 3086708       7.4037
 7184056       7.4038
 3018135       7.4039
 3127393       7.4040
 7768498       7.4041
10788675       7.4043
 3270198       7.4046
 7850622       7.4054
 5525561       7.4057
  348610       7.4059
 7852955       7.4061
11228230       7.4064
 5520761       7.4070
 3033346       7.4074
10787169       7.4077
  807765       7.4080
10198835       7.4084
10787208       7.4085
 1041107       7.4086
 3015575       7.4087
10198888       7.4091
  803710       7.4100
11243481       7.4101
 3573585       7.4109
 5483619       7.4119
  129114       7.4128
 3087257       7.4130
  510258       7.4133
11318306       7.4142
 2565690       7.4143
 2478953       7.4144
  190770       7.4147
 2562610       7.4149
 3001242       7.4151
10622031       7.4155
  134581       7.4158
 5483632       7.4159
  190431       7.4162
10622044       7.4163
11231386       7.4166
 3044745       7.4167
11241632       7.4168
 2433821       7.4170
 2389721       7.4171
 3340572       7.4172
11241669       7.4176
 6264095       7.4177
  128315       7.4184
  527291       7.4192
11227884       7.4206
11247623       7.4207
 3089606       7.4208
11542583       7.4209
 1354158       7.4211
  191730       7.4212
 2445920       7.4213
11247650       7.4215
11541829       7.4216
 6264628       7.4217
 3008061       7.4219
 3003006       7.4220
10949204       7.4221
 7770178       7.4222
 4322197       7.4224
  553230       7.4225
11451729       7.4227
 1354790       7.4228
 5111804       7.4230
 3346986       7.4235
  462657       7.4243
11232096       7.4250
 7870687       7.4252
11242343       7.4253
 4322703       7.4254
 4320783       7.4256
 7870697       7.4259
11242414       7.4260
11246983       7.4264
 5111822       7.4270
11247009       7.4271
 5846102       7.4280
 7871113       7.4282
11230713       7.4284
 4321076       7.4285
10621830       7.4287
10747535       7.4288
  522916       7.4289
 3100677       7.4290
11231068       7.4291
 2479833       7.4294
10747562       7.4296
 3590231       7.4299
 2447605       7.4300
11239246       7.4301
  509405       7.4304
10622005       7.4305
 1305782       7.4306
 2432689       7.4308
 3011728       7.4309
 1373933       7.4311
 7842222       7.4312
 3003010       7.4314
 1041106       7.4316
 8754558       7.4319
 5846128       7.4320
11214000       7.4322
11320489       7.4323
  533049       7.4325
 4321103       7.4326
 1041926       7.4327
 1372014       7.4330
 5846223       7.4336
11242352       7.4337
 9657659       7.4338
 2526320       7.4342
11242424       7.4344
  527289       7.4345
 7772625       7.4347
 2441288       7.4350
11168377       7.4352
  805282       7.4356
10614364       7.4359
11213014       7.4360
  826616       7.4365
10614355       7.4367
 7149847       7.4368
 2263221       7.4370
11381592       7.4374
 5846312       7.4376
11381623       7.4382
 1370094       7.4383
 3336612       7.4394
  522347       7.4396
 1391214       7.4405
11381313       7.4407
 7149890       7.4408
11451997       7.4409
  341214       7.4410
10746921       7.4412
11381375       7.4415
11452050       7.4416
 3024928       7.4420
 7149838       7.4424
  598737       7.4426
10247399       7.4427
10621790       7.4429
10621804       7.4437
 6254495       7.4439
 2465113       7.4445
11247409       7.4453
11419709       7.4455
 3584438       7.4458
  565626       7.4461
11419736       7.4462
 3289631       7.4464
 3287211       7.4465
 6245429       7.4466
 2469513       7.4467
 3286917       7.4470
 7768710       7.4472
10614465       7.4476
 6255029       7.4479
 5906022       7.4480
10614365       7.4483
  521494       7.4485
 2448484       7.4488
 9657312       7.4490
  804513       7.4493
 9657338       7.4497
 3099798       7.4513
 5903783       7.4520
 5906146       7.4521
10238447       7.4522
  834846       7.4526
 3575932       7.4527
10238473       7.4530
11381591       7.4533
11381621       7.4540
11228843       7.4542
  785284       7.4543
  835254       7.4544
 7771024       7.4545
11228871       7.4550
 3336611       7.4553
 1041925       7.4556
 3287216       7.4559
 5904033       7.4560
  784284       7.4563
 8413946       7.4564
11381310       7.4566
 7149894       7.4567
 3368943       7.4569
 8413993       7.4572
11381373       7.4573
 7150092       7.4582
 7803614       7.4584
11212907       7.4589
  999597       7.4595
 8421747       7.4597
 2636550       7.4598
 1036751       7.4603
 8421840       7.4605
  553263       7.4610
 3081508       7.4613
 7808480       7.4614
 8688537       7.4615
 9643545       7.4617
 3026908       7.4620
 3575937       7.4621
 7150145       7.4622
10205357       7.4623
 3098918       7.4626
 1001730       7.4629
 5111860       7.4637
 7801012       7.4639
 3095878       7.4642
  471474       7.4644
  804511       7.4645
  784265       7.4662
 3299457       7.4664
 3078729       7.4665
11228525       7.4666
 3022808       7.4670
11228551       7.4674
 5112047       7.4677
 3063069       7.4681
10615804       7.4695
  244332       7.4698
10615883       7.4703
 5113456       7.4708
 5906021       7.4709
 3264221       7.4722
 8413992       7.4730
 3341011       7.4737
 5113589       7.4748
 5906145       7.4749
10263782       7.4751
 8421744       7.4755
10752610       7.4756
 8421838       7.4763
 3026688       7.4770
 3065964       7.4773
 3075378       7.4776
  529775       7.4787
 5904030       7.4788
 5636700       7.4790
 5099857       7.4799
  538296       7.4807
 5661578       7.4811
 5666492       7.4813
10614950       7.4819
 9657953       7.4825
10615030       7.4826
 8690807       7.4827
 5666346       7.4828
 1037979       7.4830
 9657979       7.4833
 5668723       7.4835
 5099874       7.4839
 8400333       7.4847
 5661746       7.4851
 8400380       7.4855
 3342111       7.4864
 5111857       7.4865
 5661534       7.4867
 5666470       7.4868
 8756456       7.4870
 3028888       7.4872
10620857       7.4873
 5668740       7.4875
 8756470       7.4877
10620872       7.4880
 5667537       7.4882
  190398       7.4887
 3001078       7.4891
 2495636       7.4896
 8690774       7.4902
 5100852       7.4905
 5661711       7.4907
  834847       7.4909
10618484       7.4914
 8696455       7.4917
  855820       7.4921
 5667572       7.4922
 8696574       7.4924
 2496955       7.4929
10619694       7.4935
 5113453       7.4936
 3263047       7.4939
 8755604       7.4941
10619729       7.4943
 5100870       7.4945
  567902       7.4947
 8755630       7.4949
 3101704       7.4950
 3020878       7.4952
 3027348       7.4955
 3610919       7.4957
 3000655       7.4962
 3070659       7.4965
 3070648       7.4970
 8754910       7.4974
 5113586       7.4975
 6229190       7.4979
 3268804       7.4981
 8754923       7.4982
10617537       7.4987
10617437       7.4995
 3565775       7.5001
 8400332       7.5005
 8400378       7.5012
 3311202       7.5013
 3263634       7.5016
 3311862       7.5019
10620831       7.5021
 2454215       7.5022
10620844       7.5028
 3089614       7.5033
 3101118       7.5034
 3357362       7.5035
11316890       7.5040
 8754315       7.5044
11316984       7.5048
 8754324       7.5051
 6882250       7.5052
11220208       7.5057
10617454       7.5059
 2475948       7.5064
 3003002       7.5066
10617427       7.5067
11317542       7.5069
 1257620       7.5073
 6229314       7.5074
11317636       7.5076
 3566362       7.5078
 8755337       7.5083
  855765       7.5086
 8755350       7.5090
 6882273       7.5092
 2494975       7.5096
 3604943       7.5097
 3610917       7.5104
  870688       7.5105
 1360210       7.5108
 3604782       7.5110
 5666341       7.5111
 2485518       7.5114
 7769425       7.5123
 6483372       7.5126
 7770225       7.5131
  473752       7.5132
 7766236       7.5134
 2496295       7.5135
 3601446       7.5136
 6483480       7.5142
 5661528       7.5149
 5666466       7.5151
 5816390       7.5152
 4660155       7.5153
 7767824       7.5155
 3611012       7.5160
  529763       7.5164
 6483569       7.5182
  785115       7.5184
 4659915       7.5186
 5661706       7.5189
 3068599       7.5192
  784263       7.5193
 8690735       7.5200
 7749629       7.5205
 3264514       7.5207
 3306032       7.5212
 3007678       7.5213
11220207       7.5214
 3024341       7.5222
 4660160       7.5235
 7749416       7.5236
 3357876       7.5238
 3149489       7.5242
 3357361       7.5246
11220036       7.5247
  482705       7.5249
 2999980       7.5253
 1360209       7.5255
11233127       7.5256
11239393       7.5263
11233154       7.5264
 3086719       7.5267
 4659923       7.5268
 3075692       7.5270
11239419       7.5271
 3363670       7.5272
 8690745       7.5273
11212990       7.5274
 3322532       7.5275
 2478447       7.5278
11319444       7.5280
 8690854       7.5281
11317540       7.5295
 2483903       7.5301
11317633       7.5303
 3611011       7.5307
 1256553       7.5309
 1362415       7.5311
  702949       7.5330
 3571238       7.5336
 6487987       7.5340
 3102092       7.5343
 6488040       7.5356
11319435       7.5360
 2447624       7.5363
 1354258       7.5379
  539876       7.5381
  519096       7.5382
  524429       7.5391
  497775       7.5393
 6488129       7.5395
 1364590       7.5401
 1397122       7.5412
  508430       7.5415
  540088       7.5420
 6485880       7.5425
  441903       7.5430
 2482803       7.5433
 3304494       7.5434
  482703       7.5435
 3008128       7.5446
 3003093       7.5447
 3357875       7.5448
 3092244       7.5452
 8687438       7.5456
 1362414       7.5457
  855754       7.5461
 6485907       7.5465
 2470290       7.5466
 3364182       7.5471
 6485960       7.5480
 1386789       7.5487
10712051       7.5495
 3363669       7.5498
10712078       7.5503
 3305152       7.5505
 2424922       7.5507
11217523       7.5513
 6486049       7.5520
11218323       7.5521
 7766225       7.5528
 2423922       7.5529
 2484565       7.5531
 2516683       7.5537
 3003097       7.5540
 3273717       7.5541
 1366042       7.5542
  527744       7.5543
  784177       7.5546
 5652894       7.5556
  441930       7.5559
  554941       7.5576
10949212       7.5578
 2517783       7.5581
10949203       7.5586
  462624       7.5593
 5653001       7.5596
 3102291       7.5607
 5652868       7.5611
 5648226       7.5628
 3105040       7.5639
 5852974       7.5646
 5652973       7.5650
 5646981       7.5668
 1005571       7.5669
 3602286       7.5676
  849355       7.5679
 5647760       7.5683
  852554       7.5687
  836566       7.5690
 8687834       7.5692
  527742       7.5693
 3364181       7.5696
 1366041       7.5699
 1004078       7.5701
  842954       7.5711
 8688512       7.5720
  785596       7.5722
 5646671       7.5723
 1262668       7.5727
 2516242       7.5730
  784174       7.5731
 7759176       7.5736
 3271958       7.5739
 7825460       7.5753
 5852876       7.5763
 7765826       7.5773
 3140801       7.5774
 3274377       7.5778
 2517342       7.5782
 3348783       7.5784
  497763       7.5786
 5848875       7.5795
  831736       7.5798
10196711       7.5800
 5852973       7.5802
 3151690       7.5805
 8687831       7.5806
10196742       7.5807
 3055892       7.5811
 8687944       7.5813
 3602285       7.5822
 3093930       7.5823
10719554       7.5826
 7163843       7.5829
10719580       7.5834
 5849070       7.5835
 5636566       7.5841
 3103721       7.5844
 4964503       7.5850
  439573       7.5855
  648573       7.5858
10621044       7.5860
10205311       7.5862
10621071       7.5867
 7164020       7.5868
10205365       7.5869
 3247183       7.5871
 5636574       7.5881
 7163851       7.5884
  618223       7.5890
 5652862       7.5891
 7163842       7.5903
 3162491       7.5912
 3063649       7.5915
 8687832       7.5917
 7163993       7.5923
 8687945       7.5924
 2509740       7.5928
 5652969       7.5930
  462835       7.5939
 7164011       7.5943
 8688510       7.5944
10263705       7.5948
 8688604       7.5951
  554930       7.5953
 3348747       7.5955
 7163847       7.5958
 5647870       7.5962
  438693       7.5963
 3155891       7.5975
 2459703       7.5983
 2568772       7.5986
 3066008       7.5991
 5819777       7.5994
 2358921       7.5995
 5660667       7.5996
 7163984       7.5997
 3149291       7.5998
 5646660       7.6002
 2460803       7.6004
 3002121       7.6011
  468693       7.6013
  494563       7.6031
 5660719       7.6035
 5660649       7.6036
 3271972       7.6044
 3063612       7.6047
  438573       7.6050
 2454315       7.6051
 3142691       7.6057
  621421       7.6064
 1751879       7.6065
 5659987       7.6068
 2454248       7.6075
 5818976       7.6076
11542054       7.6079
  836555       7.6081
 3274390       7.6083
11542085       7.6087
 5660706       7.6090
  643408       7.6091
 1729225       7.6093
10868035       7.6103
 5660005       7.6107
 5659981       7.6108
10868065       7.6110
 1750949       7.6116
11541719       7.6118
 5659978       7.6122
  438581       7.6124
11541744       7.6125
  510544       7.6127
 4668431       7.6128
 1742374       7.6132
 2509739       7.6136
 2521965       7.6137
 3368841       7.6142
10867404       7.6143
 1243291       7.6144
  583896       7.6147
 3068595       7.6150
 4668289       7.6160
 5659996       7.6162
 2514854       7.6166
 3021077       7.6167
 3087298       7.6169
 3140215       7.6171
 3025808       7.6194
 2459263       7.6197
10274508       7.6204
 3604462       7.6205
  569305       7.6210
 3306040       7.6211
10274534       7.6212
 2460363       7.6226
 2343521       7.6228
11541960       7.6232
  834956       7.6233
 3148317       7.6236
11541991       7.6240
 3089658       7.6246
10274295       7.6251
  834856       7.6257
10274321       7.6258
  489103       7.6264
10868064       7.6265
11541729       7.6270
11541868       7.6278
 3604063       7.6280
 7179087       7.6284
 3368839       7.6287
  748816       7.6288
10867412       7.6291
10867403       7.6298
 3087261       7.6300
11542053       7.6303
  522632       7.6308
11542083       7.6310
 7179151       7.6323
  462724       7.6324
 7179074       7.6338
11541720       7.6341
 3369757       7.6342
11541742       7.6348
 7179083       7.6358
 2521964       7.6361
  717884       7.6363
 3337498       7.6368
 2522697       7.6372
 2514853       7.6374
 5636900       7.6375
 7179137       7.6378
 7870900       7.6394
 7179146       7.6397
 7179069       7.6412
 5636917       7.6415
  569304       7.6417
  623485       7.6419
 3160343       7.6433
 2454426       7.6436
 3093950       7.6446
  619614       7.6447
 7179133       7.6451
 3095399       7.6454
11541959       7.6455
11541990       7.6462
 1850604       7.6472
 3070062       7.6474
  488890       7.6478
 3291831       7.6480
 3369756       7.6487
 1853461       7.6489
  663506       7.6492
 3348857       7.6493
  530897       7.6498
11541866       7.6501
  581635       7.6507
 1849910       7.6523
 3292490       7.6524
 3371626       7.6528
 1852287       7.6531
 1853283       7.6535
 3585832       7.6541
  438066       7.6542
11316704       7.6561
  467057       7.6566
11316731       7.6569
  505430       7.6578
  483158       7.6582
 3587152       7.6584
 2522696       7.6594
 3093949       7.6603
11316695       7.6608
 1850599       7.6612
11316696       7.6615
  835067       7.6616
10274081       7.6620
 3093710       7.6626
10274108       7.6627
 2262221       7.6628
 3159318       7.6629
 2478954       7.6633
  623483       7.6641
  624232       7.6652
  619613       7.6654
10273868       7.6657
 1849906       7.6663
10273895       7.6665
 2480712       7.6666
 5648873       7.6668
 3337492       7.6671
 5647361       7.6675
 3178202       7.6683
 1752995       7.6706
  519664       7.6712
 5647378       7.6714
  524997       7.6721
 3339032       7.6722
  498908       7.6723
 3093124       7.6729
 3585171       7.6731
  509564       7.6744
 1148574       7.6747
  486969       7.6755
  483156       7.6764
 3586492       7.6782
 4680845       7.6813
 1733050       7.6815
 1733297       7.6817
  480783       7.6830
 3343913       7.6831
 3159317       7.6836
 2478074       7.6839
 4680632       7.6845
 3345453       7.6860
  624231       7.6874
 2479834       7.6880
 1731804       7.6882
 1730440       7.6884
 2988398       7.6895
 3169091       7.6896
  596817       7.6912
 3251481       7.6920
 3179742       7.6924
 3258081       7.6942
 1733048       7.6969
 1730445       7.6974
 3580755       7.6980
 3590655       7.7002
 7172087       7.7014
 5661591       7.7040
 2262222       7.7053
 8687671       7.7066
 7172074       7.7068
 1822567       7.7073
 2470289       7.7079
 7165728       7.7085
 7172083       7.7087
 5661547       7.7094
 1851496       7.7095
 1841338       7.7100
 7172136       7.7107
  498897       7.7109
 1810123       7.7111
  596178       7.7118
 7166351       7.7124
 7172144       7.7126
 3343906       7.7132
 7165595       7.7139
 7172070       7.7141
 4668440       7.7152
 7165684       7.7158
 3345447       7.7160
  355542       7.7175
 7166218       7.7178
 7172131       7.7180
 4668307       7.7184
 3575256       7.7193
 7166307       7.7197
 7165551       7.7212
  619609       7.7217
 3586256       7.7221
 2470288       7.7222
 3033903       7.7229
 3044892       7.7248
 7166173       7.7251
  407166       7.7255
  463390       7.7259
  907951       7.7275
 1138440       7.7279
  482897       7.7283
  643508       7.7293
  408165       7.7312
 2475947       7.7314
 3076698       7.7328
  594685       7.7357
 3078018       7.7361
 1852145       7.7371
 3269097       7.7403
 1734396       7.7414
 1743969       7.7417
 1749086       7.7420
 2484563       7.7436
 3013562       7.7437
 1852004       7.7452
10282734       7.7455
 2475945       7.7456
10282760       7.7462
 1138540       7.7463
 3247283       7.7464
 3014882       7.7480
 3280281       7.7483
  594683       7.7499
 2485517       7.7516
 3563268       7.7524
 3076038       7.7532
 3568655       7.7543
  601014       7.7560
 3312522       7.7563
 3077357       7.7573
  372608       7.7584
 1732794       7.7590
  595432       7.7591
 3033892       7.7594
 3313182       7.7595
 1746429       7.7602
 1747849       7.7607
 1746418       7.7608
 3012902       7.7625
  463723       7.7638
 1851790       7.7654
 1753156       7.7668
 3014221       7.7675
 2482033       7.7709
  601013       7.7712
  595431       7.7733
 1110741       7.7762
 5652898       7.7763
 1853212       7.7787
  601760       7.7792
 6601479       7.7793
  387542       7.7801
 5652858       7.7802
11318493       7.7806
11318519       7.7813
 5652872       7.7816
 1746062       7.7822
  366208       7.7824
 3247394       7.7828
 5648270       7.7833
 6601158       7.7836
 5652964       7.7840
 1852857       7.7852
 1852465       7.7853
 5652979       7.7855
 3031232       7.7871
 5647026       7.7872
  463724       7.7875
 5647959       7.7886
  511097       7.7888
 3032552       7.7893
 5646759       7.7910
 1108874       7.7915
 5646715       7.7925
 2482804       7.7926
 1852470       7.7942
  601759       7.7944
 5458291       7.7953
  439094       7.7971
  437274       7.8024
 1307735       7.8026
  883667       7.8027
 2549215       7.8028
 1301868       7.8048
 2316806       7.8054
 2535355       7.8056
 3030572       7.8081
 2298326       7.8082
  439414       7.8105
 3031892       7.8109
  400077       7.8186
 1293068       7.8191
 2302946       7.8200
 1729587       7.8203
  438773       7.8204
 6593799       7.8209
 8689656       7.8214
 1287201       7.8219
 8689682       7.8222
 7782789       7.8226
 7782804       7.8232
 7782802       7.8234
  437074       7.8248
 8689497       7.8250
 8689523       7.8257
 5101413       7.8263
 7781650       7.8286
 7781667       7.8291
 7781665       7.8294
 5101430       7.8301
  439253       7.8324
 3001080       7.8345
 3000080       7.8368
 7781722       7.8375
 1733544       7.8378
 7781737       7.8381
 7781735       7.8383
 3034104       7.8409
  398208       7.8412
 3045092       7.8428
 5413393       7.8498
 1838745       7.8527
 5413384       7.8551
 2526310       7.8610
 1730014       7.8613
  181231       7.8614
 1112608       7.8615
  181246       7.8620
  181244       7.8622
 3183701       7.8630
 3563357       7.8636
 2275227       7.8637
 2370708       7.8640
 2591869       7.8641
 1806390       7.8645
 3585355       7.8659
 2352227       7.8667
 7773516       7.8683
 7773517       7.8686
 3182493       7.8703
 7773648       7.8714
 7773526       7.8716
 3002191       7.8718
 2597810       7.8758
 3034093       7.8768
 1275468       7.8780
 2356847       7.8785
 1733970       7.8790
  402637       7.8801
  638275       7.8812
  401358       7.8814
 1813869       7.8821
  636514       7.8834
 2591950       7.8862
 1851283       7.8894
11317467       7.8895
11317734       7.8902
 1269601       7.8941
  659983       7.8944
11316805       7.8957
11316705       7.8964
 1813857       7.8974
  632995       7.8975
  435786       7.8976
 8689364       7.8982
 1811991       7.8995
  401996       7.9029
  400717       7.9034
 8689177       7.9039
 2041436       7.9045
 8689203       7.9046
 2038997       7.9061
  680490       7.9080
  672276       7.9113
 2587249       7.9119
 7780918       7.9120
 7780905       7.9122
 2041130       7.9127
 2254496       7.9128
 7779799       7.9143
 7779785       7.9145
 2342987       7.9146
 1852323       7.9156
 2036863       7.9167
 3609814       7.9177
 2032596       7.9182
 3609752       7.9201
 7780980       7.9208
 2316846       7.9211
  439167       7.9212
  349142       7.9215
10241435       7.9218
 2016419       7.9219
 1221526       7.9223
10241461       7.9225
 7779783       7.9231
 7779776       7.9233
 7780158       7.9236
 2302985       7.9244
 2034729       7.9245
 2254517       7.9258
 5464680       7.9267
 2582630       7.9270
 1853603       7.9271
  659957       7.9276
 2338369       7.9296
 5464660       7.9305
  721525       7.9309
 7780234       7.9322
 7780221       7.9324
 1853746       7.9329
 5497514       7.9330
  651770       7.9337
 5497532       7.9368
 2727771       7.9387
 5097493       7.9394
 8687439       7.9401
 8687561       7.9408
  651744       7.9427
 5094009       7.9429
 2289086       7.9430
 5097511       7.9432
  916163       7.9437
  713312       7.9452
  348510       7.9456
  907953       7.9461
 5094027       7.9466
 2279846       7.9468
 1734924       7.9470
 2254506       7.9472
 1738648       7.9497
  721552       7.9502
 1753579       7.9509
  359629       7.9514
 3000413       7.9531
 1326820       7.9557
 4635863       7.9566
11320115       7.9583
11321599       7.9588
11319471       7.9590
11321589       7.9595
 3209901       7.9606
 2718971       7.9610
 4635811       7.9630
 2002987       7.9647
  705124       7.9653
  450275       7.9656
  349069       7.9668
 1327495       7.9678
 3182503       7.9681
 1832522       7.9709
 2004686       7.9721
 1307737       7.9747
 1830034       7.9754
 2042718       7.9758
 3536643       7.9759
 3609956       7.9762
 1298934       7.9774
 2885797       7.9776
 3611265       7.9789
 1750536       7.9792
  705098       7.9810
  383275       7.9823
 2024085       7.9843
 1694832       7.9848
  359809       7.9853
 2254593       7.9878
 1749830       7.9887
 1301870       7.9890
 3608600       7.9918
 1750575       7.9919
 1848200       7.9943
11320779       7.9948
 7780063       7.9951
 7779886       7.9953
11320832       7.9955
  696886       7.9959
 1691632       7.9974
 2356886       7.9991
 2751971       7.9993
 2874863       8.0000
 1847799       8.0003
 2738771       8.0006
 1628273       8.0008
  895667       8.0020
 1847071       8.0025
 7779908       8.0038
 7779786       8.0041
  891559       8.0046
 1334877       8.0060
 3608610       8.0067
 1846769       8.0081
 1749455       8.0085
 1724531       8.0122
 1688433       8.0124
 1847693       8.0128
 4980373       8.0143
 1750525       8.0145
 1835013       8.0150
 4980391       8.0180
 2844099       8.0184
 1702833       8.0189
 1849179       8.0206
 1331943       8.0209
 1849713       8.0222
 1621300       8.0233
 3220661       8.0239
 4973014       8.0243
 7777887       8.0250
 7777874       8.0253
 3211421       8.0265
 1847586       8.0278
 1800425       8.0282
 1293070       8.0288
 2870397       8.0297
 2009004       8.0309
 2010229       8.0313
 1284268       8.0317
 1281334       8.0320
 1622793       8.0336
 1843135       8.0342
 1272535       8.0347
 1748931       8.0350
 3556008       8.0362
 7776629       8.0365
 1803190       8.0368
 3554688       8.0375
 7777857       8.0388
 3202181       8.0389
 7777842       8.0391
 1622802       8.0405
 1849799       8.0408
 2844532       8.0422
 3192941       8.0423
 1287203       8.0437
 1727698       8.0443
 2009003       8.0447
 2016952       8.0452
 2018019       8.0457
 1275470       8.0462
 1723874       8.0467
  342919       8.0487
  393122       8.0494
 7776612       8.0500
 7776598       8.0503
 2874797       8.0508
  345265       8.0522
  634754       8.0543
  409178       8.0549
 1728478       8.0569
 3555348       8.0585
 3554028       8.0590
 2259500       8.0599
 2899900       8.0608
 1687257       8.0626
  386668       8.0636
11319742       8.0657
11319795       8.0664
  408458       8.0696
11319480       8.0720
11319511       8.0727
 1688216       8.0738
 3536851       8.0768
 2861597       8.0785
 1688643       8.0795
 1266668       8.0815
 1729444       8.0872
 1744968       8.0895
 2844199       8.0927
 1634155       8.0938
 1686191       8.0951
 1263735       8.0963
 2899901       8.0982
  441084       8.0991
  441080       8.0994
 3536951       8.1004
 1687363       8.1023
  380801       8.1031
  440760       8.1032
 2857197       8.1045
 2901877       8.1048
 3610284       8.1057
  372588       8.1060
 3610303       8.1062
 1630423       8.1064
 3610301       8.1065
 7775975       8.1070
 7775968       8.1072
 1632110       8.1075
  359631       8.1089
 1625032       8.1090
 3408737       8.1107
  629476       8.1110
 3377937       8.1136
 1849054       8.1155
 1625041       8.1159
 1620802       8.1168
  374348       8.1178
 2899898       8.1192
 1633194       8.1195
  363175       8.1203
 7775991       8.1206
 7775977       8.1208
 1620181       8.1212
  440399       8.1217
  680492       8.1226
